EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1177763,SCOTLAND CO.,AZEN,05/27/2024,1638,Tornado, ,EF0,0,0,0,0,MO,CST-6, ,191280,C,199,DVN,0,0,NWS Storm Survey, ,0.26,20,5,ENE,5,ENE,AZEN,05/27/2024,1639,40.604,-91.954,40.602,-91.951,"A brief tornado caused outbuilding and tree damage early. A trained spotter also observed a narrow, short path through grass and a tree line. The tornado had maximum winds around 85 mph and was rated EF-0. There were no injuries.","During the afternoon and evening hours of May 27th, a few severe storms moved through Iowa, Illinois, and northeast Missouri. While there were not many storms, they remained strong to severe for most of the entire path through the area, producing large hail reports for the most part, along with some damaging winds, and one isolated EF0 tornado. Most notably, these storms produced significant swaths of small hail, accumulating deep enough to affect roads and leave piles near homes that lasted hours. Some areas of crops were damaged by the small hail and large hail.",219
1205253,STONE CO.,TABLE ROCK RES,07/03/2024,1859,Tornado, ,EF0,0,0,0,0,MO,CST-6, ,192135,C,209,SGF,0,0,NWS Storm Survey, ,1.05,150,3,NNE,2,NNW,SILVER DOLLAR CITY,07/03/2024,1901,36.71,-93.46,36.7,-93.44,"A NWS storm survey concluded that a brief EF-0 tornado touched down west of Branson West near State Highway Y. Maximum wind gusts of 80 mph caused numerous trees to be uprooted or snapped along the path, which was confirmed via sentinel satellite data and a law enforcement drone video. The tornado was on the ground for approximately one mile with a path width of 150 yards.","A northeast-southeast oriented cold front from central Kansas across northwest Missouri dropped southeast into the Missouri Ozarks during the afternoon and evening hours on July 3, 2024. Thunderstorms developed along the boundary, bringing hail between 1-3 inches and damaging winds. Of note was 100 mph winds resulting in a cell tower collapsing as well as 3 inch size hail in Stone County. A tornado also occurred in Stone County, resulting in multiple trees to be uprooted or snapped.",220
1203024,MISSISSIPPI CO.,ALFALFA CENTER,07/08/2024,1253,Tornado, ,EFU,0,0,0,0,MO,CST-6, ,194382,C,133,PAH,0,0,Broadcast Media, ,0.73,25,2,WSW,2,W,ALFALFA CENTER,07/08/2024,1255,36.9597,-89.2249,36.9679,-89.2333,"Multiple videos of a landspout tornado were reported from a storm in Mississppi County southeast of an I-57 weigh station. The storm drifted northwestward.","Convection developed during the afternoon of the 8th with activity most widespread between 1200-1700CST. PW values of 2-2.25 inches, bolstered by moisture from Hurricane Beryl to the southwest, resulted in torrential rainfall rates that produced isolated flooding issues. Additionally, a landspout formed south of I-57 in Mississippi County, reported via several photos and videos. Effective bulk shear was roughly 30 kts during the afternoon while MLCAPE was up to 2000 J/kg.",221
1201515,WARREN CO.,HOLSTEIN,07/16/2024,1034,Tornado, ,EF0,0,0,0,0,MO,CST-6, ,194344,C,219,LSX,0,0,NWS Employee, ,0.25,25,2,W,2,W,HOLSTEIN,07/16/2024,1035,38.6468,-91.1996,38.6468,-91.1996,"The emergency manager reported vegetation damage in the area, though to what extent is unknown. A brief tornado debris signature is evident in radar data.","A line of thunderstorms entered northeast Missouri during the early morning of the 16th and moved southeast producing flash flooding and large hail in its track. Further south, additional thunderstorms in Illinois back-built into Missouri along its western edge, producing additional flash flooding, and most notably, two tornadoes by mid-afternoon.",222
1201517,JEFFERSON CO.,BYRNESVILLE,07/16/2024,1101,Tornado, ,EF0,0,0,0,0,MO,CST-6, ,194344,C,99,LSX,0,0,NWS Storm Survey, ,1.96,25,1,WSW,1,N,CEDAR HILL,07/16/2024,1104,38.3946,-90.6494,38.3691,-90.6339,"A tornado touched down on the west side of Byrnesville and traced southeast into Cedar Hill before lifting just east of Highway 30. Concentrated areas of tree damage were found along its path. The tornado was rated an EF0 with a path length of 1.96 miles and a max path width of 25 yards. No deaths or injuries were reported.","A line of thunderstorms entered northeast Missouri during the early morning of the 16th and moved southeast producing flash flooding and large hail in its track. Further south, additional thunderstorms in Illinois back-built into Missouri along its western edge, producing additional flash flooding, and most notably, two tornadoes by mid-afternoon.",223
1203019,MISSISSIPPI CO.,ALFALFA CENTER,07/26/2024,1227,Tornado, ,EFU,0,0,0,0,MO,CST-6, ,194595,C,133,PAH,0,0,Emergency Manager, ,0.38,25,1,ESE,1,ESE,ALFALFA CENTER,07/26/2024,1228,36.96,-89.18,36.9652,-89.1776,"Multiple photos were reported of a landspout tornado on the southwest side of Cairo near the Mississippi River which formed near the intersection of a small cell and an outflow boundary. No damage was reported with this landspout.","A frontal boundary across southernmost portions of Missouri and Kentucky became a focal point for developing afternoon thunderstorms on the 26th, with progression slowly expanding northward. One of these storms just south of Cairo, Illinois in Mississippi County, Missouri produced a brief landspout tornado with multiple reports submitted with pictures. MLCAPE was 2000 J/kg while shear and helicity were very limited.",224
1208983,BUTLER CO.,(P02)POPLAR BLUFF AR,08/31/2024,1344,Tornado, ,EFU,0,0,0,0,MO,CST-6, ,195417,C,23,PAH,0,0,Broadcast Media, ,0.09,20,1,NW,1,NW,(P02)POPLAR BLUFF AR,08/31/2024,1345,36.7819,-90.3494,36.7827,-90.3507,"Media relayed a video taken from Helen Ave looking northeast around 1345CST of a landspout drifting northwestward between Twisted Arrow and Poplar Bluff Farm Equipment. The landspout appeared to dissipate on approach to Business U.S. 60. No damage was observed with this landspout.","Thunderstorm activity increased during the afternoon in a warm, moist, and unstable environment. MLCAPE values were around 1500 J/kg but shear was limited. Storm activity remained sub-severe, though a brief landspout tornado was captured on video on the northeast side of Poplar Bluff.",225
1217077,MONROE CO.,GRANVILLE,10/30/2024,2150,Tornado, ,EF0,0,0,10000,0,MO,CST-6, ,196328,C,137,LSX,0,0,NWS Storm Survey, ,6.02,150,1,NNE,4,W,NORTH FORK,10/30/2024,2156,39.5847,-92.0893,39.6237,-91.9966,"An EF-0 tornado formed shortly before 11pm CDT off of County Rd 274, initially producing minor tree damage. The tornado moved quickly northeastward and peaked in intensity, impacting a farm off of Highway MM, destroying an outbuilding. From there, the tornado continued east-northeast, producing sporadic tree damage before dissipating just east of Monroe Rd 311. The tornado had a path length of 6.02 miles and a max path width of 150 yards. No deaths or injuries were reported.","During the very late evening and early morning hours of October 30th and 31st, a severe QLCS passed through the forecast area. This line produced wind gusts of up to 70 mph and produced sporadic wind damage. It also produced one tornado in Missouri during its passage.",226
1219773,STONE CO.,ELSEY,11/04/2024,1815,Tornado, ,EF0,0,0,35000,0,MO,CST-6, ,196444,C,209,SGF,0,0,NWS Storm Survey, ,1.4,50,1,NNW,1,NE,ELSEY,11/04/2024,1820,36.8563,-93.5548,36.8648,-93.5318,"A NWS storm survey confirmed that a brief EF-0 tornado with peak winds of 77 mph, a path length of 1.40 miles, and a width of 50 yards occurred 1 mile west-northwest of Elsey in Stone County. This tornado uplifted roofs to an outbuilding and outbuilding sheds, caused roof damage to both a church and a home, and snapped several large tree branches.","Multiple rounds of heavy rainfall and thunderstorms brought severe weather and flooding to southwest Missouri from November 4-5, 2024. A corridor of very heavy rainfall east of Springfield caused several rivers to reach major flood stage, with some locations experiencing record flooding. A total of four tornadoes were also observed on November 4, all of which were EF-0 in strength. Residual river flooding was observed through November 8, 2024 before flood waters began to recede.",227
1222721,DOUGLAS CO.,SWEDEN,11/04/2024,1826,Tornado, ,EF0,0,0,0,0,MO,CST-6, ,196444,C,67,SGF,0,0,NWS Storm Survey, ,0.01,50,3,SW,3,SW,SWEDEN,11/04/2024,1827,36.8524,-92.54,36.8524,-92.5399,"An NWS storm survey determined that a brief tornado downed small limbs.","Multiple rounds of heavy rainfall and thunderstorms brought severe weather and flooding to southwest Missouri from November 4-5, 2024. A corridor of very heavy rainfall east of Springfield caused several rivers to reach major flood stage, with some locations experiencing record flooding. A total of four tornadoes were also observed on November 4, all of which were EF-0 in strength. Residual river flooding was observed through November 8, 2024 before flood waters began to recede.",228
1222720,DOUGLAS CO.,DENLOW,11/04/2024,1847,Tornado, ,EF0,0,0,0,0,MO,CST-6, ,196444,C,67,SGF,0,0,NWS Storm Survey, ,0.01,50,2,NNE,2,NNE,DENLOW,11/04/2024,1848,37.0065,-92.3536,37.0067,-92.3535,"An NWS storm survey determined a weak tornado downed small limbs.","Multiple rounds of heavy rainfall and thunderstorms brought severe weather and flooding to southwest Missouri from November 4-5, 2024. A corridor of very heavy rainfall east of Springfield caused several rivers to reach major flood stage, with some locations experiencing record flooding. A total of four tornadoes were also observed on November 4, all of which were EF-0 in strength. Residual river flooding was observed through November 8, 2024 before flood waters began to recede.",229
1222719,DOUGLAS CO.,GOODVILLE,11/04/2024,1855,Tornado, ,EF0,0,0,0,0,MO,CST-6, ,196444,C,67,SGF,0,0,NWS Storm Survey, ,0.01,50,3,NE,3,NE,GOODVILLE,11/04/2024,1856,37.0596,-92.2601,37.0596,-92.26,"A NWS storm survey noted small limbs down in association with a tornado.","Multiple rounds of heavy rainfall and thunderstorms brought severe weather and flooding to southwest Missouri from November 4-5, 2024. A corridor of very heavy rainfall east of Springfield caused several rivers to reach major flood stage, with some locations experiencing record flooding. A total of four tornadoes were also observed on November 4, all of which were EF-0 in strength. Residual river flooding was observed through November 8, 2024 before flood waters began to recede.",230
